BuyHold,Strategy_gross,Strategy_net,Turnover,TxCost
0.028294094831441186,0.028294094831441186,0.028294094831441186,0.0,0.0
0.014688828819107824,0.014688828819107824,0.014688828819107824,0.0,0.0
0.013917521756608098,0.013917521756608098,0.013917521756608098,0.0,0.0
-0.01046177103510959,-0.01046177103510959,-0.01046177103510959,0.0,0.0
0.04523231498131164,0.04523231498131164,0.04523231498131164,0.0,0.0
0.018709184363656206,0.018709184363656206,0.018709184363656206,0.0,0.0
0.017357874833259013,0.017357874833259013,0.017357874833259013,0.0,0.0
-0.006457653214891779,-0.006457653214891779,-0.006457653214891779,0.0,0.0
0.07020462929149107,0.07020462929149107,0.07020462929149107,0.0,0.0
0.023396042418981633,0.023396042418981633,0.023396042418981633,0.0,0.0
0.06113240692247657,0.06113240692247657,0.06113240692247657,0.0,0.0
-0.019065717276635308,-0.019065717276635308,-0.019065717276635308,0.0,0.0
